2155	2026-06-12T22:38:18Z	2026-06-12T22:50:26Z	fix(deps): update astro monorepo to v6.4.5	This PR contains the following updates: | Package | Change | [Age](https://docs.renovatebot.com/merge-confidence/) | [Confidence](https://docs.renovatebot.com/merge-confidence/) | |---|---|---|---| | [astro](https://astro.build) ([source](https://redirect.github.com/withastro/astro/tree/HEAD/package
2154	2026-06-12T22:38:09Z	2026-06-12T22:49:28Z	chore(deps): update swc monorepo to v1.15.41	This PR contains the following updates: | Package | Change | [Age](https://docs.renovatebot.com/merge-confidence/) | [Confidence](https://docs.renovatebot.com/merge-confidence/) | |---|---|---|---| | [@swc/core](https://swc.rs) ([source](https://redirect.github.com/swc-project/swc/tree/HEAD/packages
2153	2026-06-12T02:15:43Z	2026-06-22T11:13:42Z	chore(deps): update typescript-eslint monorepo to v8.61.0	This PR contains the following updates: | Package | Change | [Age](https://docs.renovatebot.com/merge-confidence/) | [Confidence](https://docs.renovatebot.com/merge-confidence/) | |---|---|---|---| | [@typescript-eslint/eslint-plugin](https://typescript-eslint.io/packages/eslint-plugin) ([source](ht
2152	2026-06-12T01:56:37Z	2026-06-12T02:07:25Z	chore(deps): update dependency eslint-plugin-n to v18.1.0	This PR contains the following updates: | Package | Change | [Age](https://docs.renovatebot.com/merge-confidence/) | [Confidence](https://docs.renovatebot.com/merge-confidence/) | |---|---|---|---| | [eslint-plugin-n](https://redirect.github.com/eslint-community/eslint-plugin-n) | [`18.0.1` → `18.1.
2151	2026-06-09T00:04:26Z	2026-06-09T00:13:59Z	chore(deps): update typescript-eslint monorepo to v8.61.0	This PR contains the following updates: | Package | Change | [Age](https://docs.renovatebot.com/merge-confidence/) | [Confidence](https://docs.renovatebot.com/merge-confidence/) | |---|---|---|---| | [@typescript-eslint/utils](https://typescript-eslint.io/packages/utils) ([source](https://redirect.g
2150	2026-06-08T02:36:19Z	2026-06-22T11:12:22Z	fix(deps): update dependency posthog-node to v5.36.2	This PR contains the following updates: | Package | Change | [Age](https://docs.renovatebot.com/merge-confidence/) | [Confidence](https://docs.renovatebot.com/merge-confidence/) | |---|---|---|---| | [posthog-node](https://redirect.github.com/PostHog/posthog-js) ([source](https://redirect.github.com
2149	2026-06-08T02:27:38Z	2026-06-08T02:39:25Z	fix(deps): update dependency js-yaml to v4.2.0	This PR contains the following updates: | Package | Change | [Age](https://docs.renovatebot.com/merge-confidence/) | [Confidence](https://docs.renovatebot.com/merge-confidence/) | |---|---|---|---| | [js-yaml](https://redirect.github.com/nodeca/js-yaml) | [`4.1.1` → `4.2.0`](https://renovatebot.com/
2148	2026-06-07T01:00:57Z	2026-06-07T01:12:23Z	fix(deps): update astro monorepo to v6.4.4	This PR contains the following updates: | Package | Change | [Age](https://docs.renovatebot.com/merge-confidence/) | [Confidence](https://docs.renovatebot.com/merge-confidence/) | |---|---|---|---| | [astro](https://astro.build) ([source](https://redirect.github.com/withastro/astro/tree/HEAD/package
2147	2026-06-06T16:32:21Z	2026-06-07T20:42:59Z	fix(deps): update dependency posthog-node to v5.35.13	This PR contains the following updates: | Package | Change | [Age](https://docs.renovatebot.com/merge-confidence/) | [Confidence](https://docs.renovatebot.com/merge-confidence/) | |---|---|---|---| | [posthog-node](https://redirect.github.com/PostHog/posthog-js) ([source](https://redirect.github.com
2146	2026-06-05T23:02:22Z	2026-06-05T23:13:12Z	fix(deps): update dependency posthog-node to v5.35.12	This PR contains the following updates: | Package | Change | [Age](https://docs.renovatebot.com/merge-confidence/) | [Confidence](https://docs.renovatebot.com/merge-confidence/) | |---|---|---|---| | [posthog-node](https://redirect.github.com/PostHog/posthog-js) ([source](https://redirect.github.com
2145	2026-06-05T22:54:56Z	2026-06-05T23:05:32Z	fix(deps): update astro monorepo to v6.4.3	This PR contains the following updates: | Package | Change | [Age](https://docs.renovatebot.com/merge-confidence/) | [Confidence](https://docs.renovatebot.com/merge-confidence/) | |---|---|---|---| | [astro](https://astro.build) ([source](https://redirect.github.com/withastro/astro/tree/HEAD/package
2144	2026-06-05T01:35:24Z	2026-06-05T01:46:12Z	fix(deps): update dependency posthog-node to v5.35.11	This PR contains the following updates: | Package | Change | [Age](https://docs.renovatebot.com/merge-confidence/) | [Confidence](https://docs.renovatebot.com/merge-confidence/) | |---|---|---|---| | [posthog-node](https://redirect.github.com/PostHog/posthog-js) ([source](https://redirect.github.com
2143	2026-06-05T01:35:16Z	2026-06-05T01:46:12Z	chore(deps): update typescript-eslint monorepo to v8.60.1	This PR contains the following updates: | Package | Change | [Age](https://docs.renovatebot.com/merge-confidence/) | [Confidence](https://docs.renovatebot.com/merge-confidence/) | |---|---|---|---| | [@typescript-eslint/eslint-plugin](https://typescript-eslint.io/packages/eslint-plugin) ([source](ht
2142	2026-06-04T18:14:48Z	2026-06-04T18:25:44Z	fix(deps): update dependency posthog-node to v5.35.9	This PR contains the following updates: | Package | Change | [Age](https://docs.renovatebot.com/merge-confidence/) | [Confidence](https://docs.renovatebot.com/merge-confidence/) | |---|---|---|---| | [posthog-node](https://redirect.github.com/PostHog/posthog-js) ([source](https://redirect.github.com
2141	2026-06-04T11:44:51Z	2026-06-04T11:57:04Z	chore(deps): update dependency eslint-import-resolver-typescript to v4.4.5	This PR contains the following updates: | Package | Change | [Age](https://docs.renovatebot.com/merge-confidence/) | [Confidence](https://docs.renovatebot.com/merge-confidence/) | |---|---|---|---| | [eslint-import-resolver-typescript](https://redirect.github.com/import-js/eslint-import-resolver-typ
2140	2026-06-03T23:10:12Z	2026-06-03T23:21:26Z	fix(deps): update dependency posthog-node to v5.35.8	This PR contains the following updates: | Package | Change | [Age](https://docs.renovatebot.com/merge-confidence/) | [Confidence](https://docs.renovatebot.com/merge-confidence/) | |---|---|---|---| | [posthog-node](https://redirect.github.com/PostHog/posthog-js) ([source](https://redirect.github.com
2139	2026-06-03T23:02:06Z	2026-06-03T23:13:20Z	fix(deps): update dependency tsx to v4.22.4	This PR contains the following updates: | Package | Change | [Age](https://docs.renovatebot.com/merge-confidence/) | [Confidence](https://docs.renovatebot.com/merge-confidence/) | |---|---|---|---| | [tsx](https://tsx.hirok.io) ([source](https://redirect.github.com/privatenumber/tsx)) | [`4.22.3` → 
2138	2026-06-02T02:15:21Z	2026-06-02T02:27:45Z	chore(deps): update dependency eslint to v10.4.1	This PR contains the following updates: | Package | Change | [Age](https://docs.renovatebot.com/merge-confidence/) | [Confidence](https://docs.renovatebot.com/merge-confidence/) | |---|---|---|---| | [eslint](https://eslint.org) ([source](https://redirect.github.com/eslint/eslint)) | [`10.4.0` → `10
2137	2026-06-02T01:55:09Z	2026-06-02T02:07:16Z	fix(deps): update dependency commander to v15	This PR contains the following updates: | Package | Change | [Age](https://docs.renovatebot.com/merge-confidence/) | [Confidence](https://docs.renovatebot.com/merge-confidence/) | |---|---|---|---| | [commander](https://redirect.github.com/tj/commander.js) | [`14.0.3` → `15.0.0`](https://renovatebot
2136	2026-06-02T01:54:51Z	2026-06-02T02:02:42Z	chore(deps): update dependency @typescript-eslint/utils to v8.60.1	This PR contains the following updates: | Package | Change | [Age](https://docs.renovatebot.com/merge-confidence/) | [Confidence](https://docs.renovatebot.com/merge-confidence/) | |---|---|---|---| | [@typescript-eslint/utils](https://typescript-eslint.io/packages/utils) ([source](https://redirect.g
2135	2026-06-01T03:39:40Z	2026-06-07T20:42:59Z	chore(deps): update dependency js-yaml to v4.2.0	This PR contains the following updates: | Package | Change | [Age](https://docs.renovatebot.com/merge-confidence/) | [Confidence](https://docs.renovatebot.com/merge-confidence/) | |---|---|---|---| | [js-yaml](https://redirect.github.com/nodeca/js-yaml) | [`4.1.1` → `4.2.0`](https://renovatebot.com/
2134	2026-06-01T03:39:23Z	2026-06-01T03:53:09Z	fix(deps): update dependency posthog-node to v5.35.6	This PR contains the following updates: | Package | Change | [Age](https://docs.renovatebot.com/merge-confidence/) | [Confidence](https://docs.renovatebot.com/merge-confidence/) | |---|---|---|---| | [posthog-node](https://redirect.github.com/PostHog/posthog-js) ([source](https://redirect.github.com
2133	2026-05-31T17:51:52Z	2026-08-01T03:27:01Z	Version Packages	This PR was opened by the [Changesets release](https://github.com/changesets/action) GitHub action. When you're ready to do a release, you can merge this and the packages will be published to npm automatically. If you're not ready to do a release yet, that's fine, whenever you add more changesets to
2132	2026-05-31T17:47:53Z	2026-05-31T17:58:39Z	fix(deps): update dependency astro to v6.4.2	This PR contains the following updates: | Package | Change | [Age](https://docs.renovatebot.com/merge-confidence/) | [Confidence](https://docs.renovatebot.com/merge-confidence/) | |---|---|---|---| | [astro](https://astro.build) ([source](https://redirect.github.com/withastro/astro/tree/HEAD/package
2131	2026-05-31T17:40:27Z	2026-05-31T17:51:01Z	chore(deps): update dependency eslint-plugin-prettier to v5.5.6	This PR contains the following updates: | Package | Change | [Age](https://docs.renovatebot.com/merge-confidence/) | [Confidence](https://docs.renovatebot.com/merge-confidence/) | |---|---|---|---| | [eslint-plugin-prettier](https://redirect.github.com/prettier/eslint-plugin-prettier) | [`5.5.5` → `
2130	2026-05-30T16:00:32Z	2026-05-30T16:12:05Z	fix(deps): update dependency posthog-node to v5.35.5	This PR contains the following updates: | Package | Change | [Age](https://docs.renovatebot.com/merge-confidence/) | [Confidence](https://docs.renovatebot.com/merge-confidence/) | |---|---|---|---| | [posthog-node](https://redirect.github.com/PostHog/posthog-js) ([source](https://redirect.github.com
2128	2026-05-29T18:35:45Z	2026-05-29T18:46:14Z	fix(deps): update dependency posthog-node to v5.35.4	This PR contains the following updates: | Package | Change | [Age](https://docs.renovatebot.com/merge-confidence/) | [Confidence](https://docs.renovatebot.com/merge-confidence/) | |---|---|---|---| | [posthog-node](https://redirect.github.com/PostHog/posthog-js) ([source](https://redirect.github.com
2127	2026-05-29T18:35:33Z	2026-05-29T18:48:36Z	fix(deps): update dependency astro to v6.3.8	This PR contains the following updates: | Package | Change | [Age](https://docs.renovatebot.com/merge-confidence/) | [Confidence](https://docs.renovatebot.com/merge-confidence/) | |---|---|---|---| | [astro](https://astro.build) ([source](https://redirect.github.com/withastro/astro/tree/HEAD/package
2126	2026-05-29T13:16:07Z	2026-05-29T13:27:49Z	fix(deps): update dependency posthog-node to v5.35.3	This PR contains the following updates: | Package | Change | [Age](https://docs.renovatebot.com/merge-confidence/) | [Confidence](https://docs.renovatebot.com/merge-confidence/) | |---|---|---|---| | [posthog-node](https://redirect.github.com/PostHog/posthog-js) ([source](https://redirect.github.com
2125	2026-05-29T05:09:43Z	2026-05-29T05:21:37Z	fix(deps): update dependency json-schema-faker to v0.6.2	This PR contains the following updates: | Package | Change | [Age](https://docs.renovatebot.com/merge-confidence/) | [Confidence](https://docs.renovatebot.com/merge-confidence/) | |---|---|---|---| | [json-schema-faker](https://json-schema-faker.js.org/) ([source](https://redirect.github.com/json-sc
2124	2026-05-29T00:51:34Z	2026-05-29T01:03:30Z	chore(deps): update typescript-eslint monorepo to v8.60.0	This PR contains the following updates: | Package | Change | [Age](https://docs.renovatebot.com/merge-confidence/) | [Confidence](https://docs.renovatebot.com/merge-confidence/) | |---|---|---|---| | [@typescript-eslint/eslint-plugin](https://typescript-eslint.io/packages/eslint-plugin) ([source](ht
2123	2026-05-29T00:51:25Z	2026-05-29T01:02:25Z	fix(deps): update dependency posthog-node to v5.35.2	This PR contains the following updates: | Package | Change | [Age](https://docs.renovatebot.com/merge-confidence/) | [Confidence](https://docs.renovatebot.com/merge-confidence/) | |---|---|---|---| | [posthog-node](https://redirect.github.com/PostHog/posthog-js) ([source](https://redirect.github.com
2122	2026-05-26T20:55:19Z	2026-05-26T21:06:41Z	chore(deps): update dependency @swc/core to v1.15.40	This PR contains the following updates: | Package | Change | [Age](https://docs.renovatebot.com/merge-confidence/) | [Confidence](https://docs.renovatebot.com/merge-confidence/) | |---|---|---|---| | [@swc/core](https://swc.rs) ([source](https://redirect.github.com/swc-project/swc/tree/HEAD/packages
2121	2026-05-25T17:58:29Z	2026-05-25T18:06:45Z	chore(deps): update dependency @typescript-eslint/utils to v8.60.0	This PR contains the following updates: | Package | Change | [Age](https://docs.renovatebot.com/merge-confidence/) | [Confidence](https://docs.renovatebot.com/merge-confidence/) | |---|---|---|---| | [@typescript-eslint/utils](https://typescript-eslint.io/packages/utils) ([source](https://redirect.g
2120	2026-05-25T17:58:03Z	2026-05-25T18:09:43Z	fix(deps): update dependency posthog-node to v5.35.1	This PR contains the following updates: | Package | Change | [Age](https://docs.renovatebot.com/merge-confidence/) | [Confidence](https://docs.renovatebot.com/merge-confidence/) | |---|---|---|---| | [posthog-node](https://redirect.github.com/PostHog/posthog-js) ([source](https://redirect.github.com
2119	2026-05-25T00:55:25Z		feat: add chaos() API for HTTP-layer fault injection with default-on rules	## Summary Implements the `chaos()` API for HTTP-layer fault injection and updates runtime wiring so chaos rules are managed by a **single server-level `ChaosRegistry`** shared across all API runners (including multi-API mode). The REPL `chaos()` global now affects all configured API groups consiste
2118	2026-05-24T20:47:50Z	2026-05-24T20:58:22Z	fix(deps): update dependency posthog-node to v5.35.0	This PR contains the following updates: | Package | Change | [Age](https://docs.renovatebot.com/merge-confidence/) | [Confidence](https://docs.renovatebot.com/merge-confidence/) | |---|---|---|---| | [posthog-node](https://redirect.github.com/PostHog/posthog-js) ([source](https://redirect.github.com
2117	2026-05-24T20:40:29Z	2026-05-24T20:52:25Z	fix(deps): update dependency astro to v6.3.7	This PR contains the following updates: | Package | Change | [Age](https://docs.renovatebot.com/merge-confidence/) | [Confidence](https://docs.renovatebot.com/merge-confidence/) | |---|---|---|---| | [astro](https://astro.build) ([source](https://redirect.github.com/withastro/astro/tree/HEAD/package
2116	2026-05-24T13:32:31Z	2026-05-24T13:43:28Z	fix(deps): update dependency posthog-node to v5.34.8	This PR contains the following updates: | Package | Change | [Age](https://docs.renovatebot.com/merge-confidence/) | [Confidence](https://docs.renovatebot.com/merge-confidence/) | |---|---|---|---| | [posthog-node](https://redirect.github.com/PostHog/posthog-js) ([source](https://redirect.github.com
2115	2026-05-24T13:32:23Z	2026-05-24T13:43:28Z	fix(deps): update dependency koa to v3.2.1	This PR contains the following updates: | Package | Change | [Age](https://docs.renovatebot.com/merge-confidence/) | [Confidence](https://docs.renovatebot.com/merge-confidence/) | |---|---|---|---| | [koa](https://koajs.com) ([source](https://redirect.github.com/koajs/koa)) | [`3.2.0` → `3.2.1`](htt
2113	2026-05-23T17:47:20Z	2026-05-23T18:20:25Z	Add robots.txt and llms.txt to counterfact.dev	## Summary Adds two discovery files to `site/public/` so they are served at the root of `https://counterfact.dev`. The goal is to increase findability for both search crawlers and LLMs surfacing relevant tools to developers. - **`robots.txt`** — open to all crawlers, no `Disallow` rules - **`llms.tx
2111	2026-05-23T16:38:28Z	2026-05-24T03:44:26Z	fix(deps): update dependency posthog-node to v5.34.7	This PR contains the following updates: | Package | Change | [Age](https://docs.renovatebot.com/merge-confidence/) | [Confidence](https://docs.renovatebot.com/merge-confidence/) | |---|---|---|---| | [posthog-node](https://redirect.github.com/PostHog/posthog-js) ([source](https://redirect.github.com
2110	2026-05-23T16:31:22Z	2026-05-23T16:43:13Z	fix(deps): update dependency astro to v6.3.6	This PR contains the following updates: | Package | Change | [Age](https://docs.renovatebot.com/merge-confidence/) | [Confidence](https://docs.renovatebot.com/merge-confidence/) | |---|---|---|---| | [astro](https://astro.build) ([source](https://redirect.github.com/withastro/astro/tree/HEAD/package
2109	2026-05-23T01:42:48Z		Add black-box behavioral specification for Counterfact	## Summary This PR adds `counterfact-behavioral-spec.md`: a product-level, black-box behavioral spec for Counterfact that defines externally observable behavior (not internals) so an independent implementation can be built and verified for compatibility. - **CLI + configuration contract**   - Define
2108	2026-05-23T01:15:36Z		Reverse-engineer OpenAPI spec for the core Admin API	## Summary Reverse-engineered a concrete OpenAPI spec from the current core Admin API behavior so the app now has a spec-driven artifact derived from implementation. Added a reference-doc entry so the spec is discoverable and usable. - **Spec artifact (from core behavior)**   - Added `docs/admin-api
2106	2026-05-22T23:29:41Z	2026-05-23T01:17:07Z	Prioritize readability in `security/detect-object-injection` cleanup	## Summary This PR now takes a readability-first approach to `security/detect-object-injection` handling. - Rolled back the broad refactors that introduced readability-unfriendly `Reflect`/`Object.entries`/switch-based rewrites in runtime, REPL, generator, and related tests. - Kept simple, low-risk 
2104	2026-05-22T22:56:30Z	2026-05-25T21:49:31Z	feat: append new HTTP method handlers to existing route files	## Summary When a new HTTP method is added to an existing path in the OpenAPI spec, regeneration previously skipped updating existing route files, so new handler stubs were missing. This change keeps existing route code intact while appending only missing handler exports (and required type imports).
2102	2026-05-22T22:53:32Z	2026-05-22T23:24:05Z	Watch code generation overlays for hot regeneration	## Summary When an applied overlay file changes, generation now reruns the same way it does for OpenAPI source edits. This closes the gap where overlay-driven changes required manual regeneration. - **Watch scope expanded**   - `CodeGenerator.watch()` now watches all local generation inputs, not jus
2099	2026-05-22T22:08:10Z	2026-05-22T22:29:03Z	Bootstrap contributor Copilot skills for Counterfact internals	## Summary This PR adds reusable Copilot skills for contributors working on Counterfact itself, grounded in current source/docs behavior rather than new architecture. It codifies how to make safe changes across runtime, CLI, generator/OpenAPI internals, and maintenance/release expectations. - **New 
2097	2026-05-22T21:52:38Z	2026-05-22T22:05:33Z	Fix telemetry discussion redirect target and usage docs link	## Summary Updates the telemetry discussion path so `/telemetry-discussion/index.html` redirects to the correct `counterfact/api-simulator` discussion, and updates `docs/usage.md` to link directly to the canonical site URL. - **Redirect page**   - Updated `docs/telemetry-discussion/index.html` to po
2094	2026-05-22T20:38:12Z	2026-05-22T20:50:05Z	chore(deps): update dependency @types/koa to v3.0.3	This PR contains the following updates: | Package | Change | [Age](https://docs.renovatebot.com/merge-confidence/) | [Confidence](https://docs.renovatebot.com/merge-confidence/) | |---|---|---|---| | [@types/koa](https://redirect.github.com/DefinitelyTyped/DefinitelyTyped/tree/master/types/koa) ([so
2093	2026-05-22T18:29:28Z	2026-05-22T18:40:50Z	fix(deps): update dependency precinct to v13	This PR contains the following updates: | Package | Change | [Age](https://docs.renovatebot.com/merge-confidence/) | [Confidence](https://docs.renovatebot.com/merge-confidence/) | |---|---|---|---| | [precinct](https://redirect.github.com/dependents/node-precinct) | [`12.3.2` → `13.0.0`](https://ren
2092	2026-05-22T18:29:14Z	2026-05-22T18:40:50Z	fix(deps): update dependency tsx to v4.22.3	This PR contains the following updates: | Package | Change | [Age](https://docs.renovatebot.com/merge-confidence/) | [Confidence](https://docs.renovatebot.com/merge-confidence/) | |---|---|---|---| | [tsx](https://tsx.hirok.io) ([source](https://redirect.github.com/privatenumber/tsx)) | [`4.22.2` → 
2091	2026-05-22T01:51:06Z	2026-05-22T02:02:10Z	fix(deps): update dependency posthog-node to v5.34.6	This PR contains the following updates: | Package | Change | [Age](https://docs.renovatebot.com/merge-confidence/) | [Confidence](https://docs.renovatebot.com/merge-confidence/) | |---|---|---|---| | [posthog-node](https://redirect.github.com/PostHog/posthog-js) ([source](https://redirect.github.com
2090	2026-05-22T01:43:55Z	2026-05-22T01:55:25Z	fix(deps): update dependency astro to v6.3.5	This PR contains the following updates: | Package | Change | [Age](https://docs.renovatebot.com/merge-confidence/) | [Confidence](https://docs.renovatebot.com/merge-confidence/) | |---|---|---|---| | [astro](https://astro.build) ([source](https://redirect.github.com/withastro/astro/tree/HEAD/package
2089	2026-05-21T21:41:44Z	2026-05-21T21:53:15Z	fix(deps): update dependency tsx to v4.22.2	This PR contains the following updates: | Package | Change | [Age](https://docs.renovatebot.com/merge-confidence/) | [Confidence](https://docs.renovatebot.com/merge-confidence/) | |---|---|---|---| | [tsx](https://tsx.hirok.io) ([source](https://redirect.github.com/privatenumber/tsx)) | [`4.22.1` → 
2088	2026-05-21T21:41:06Z	2026-05-21T21:53:15Z	chore(deps): update typescript-eslint monorepo to v8.59.4	This PR contains the following updates: | Package | Change | [Age](https://docs.renovatebot.com/merge-confidence/) | [Confidence](https://docs.renovatebot.com/merge-confidence/) | |---|---|---|---| | [@typescript-eslint/eslint-plugin](https://typescript-eslint.io/packages/eslint-plugin) ([source](ht
2087	2026-05-21T13:25:37Z	2026-05-21T13:51:39Z	Add SECURITY.md with vulnerability disclosure policy	## Summary Introduces a repository-level `SECURITY.md` defining how to report vulnerabilities, what versions are in scope for security fixes, and expected maintainer response flow.   Policy is aligned to current repo ownership/contact details and standard GitHub security-policy conventions. - **Supp
2086	2026-05-20T11:06:07Z	2026-05-20T11:22:03Z	fix(deps): update dependency tsx to v4.22.1	This PR contains the following updates: | Package | Change | [Age](https://docs.renovatebot.com/merge-confidence/) | [Confidence](https://docs.renovatebot.com/merge-confidence/) | |---|---|---|---| | [tsx](https://tsx.hirok.io) ([source](https://redirect.github.com/privatenumber/tsx)) | [`4.22.0` → 
2085	2026-05-18T19:52:07Z	2026-05-18T20:04:20Z	chore(deps): update dependency eslint to v10.4.0	This PR contains the following updates: | Package | Change | [Age](https://docs.renovatebot.com/merge-confidence/) | [Confidence](https://docs.renovatebot.com/merge-confidence/) | |---|---|---|---| | [eslint](https://eslint.org) ([source](https://redirect.github.com/eslint/eslint)) | [`10.3.0` → `10
2084	2026-05-18T19:52:02Z	2026-05-18T20:04:20Z	fix(deps): update dependency posthog-node to v5.34.2	This PR contains the following updates: | Package | Change | [Age](https://docs.renovatebot.com/merge-confidence/) | [Confidence](https://docs.renovatebot.com/merge-confidence/) | |---|---|---|---| | [posthog-node](https://redirect.github.com/PostHog/posthog-js) ([source](https://redirect.github.com
2083	2026-05-18T18:50:42Z	2026-05-18T18:59:39Z	chore(deps): update dependency @typescript-eslint/utils to v8.59.4	This PR contains the following updates: | Package | Change | [Age](https://docs.renovatebot.com/merge-confidence/) | [Confidence](https://docs.renovatebot.com/merge-confidence/) | |---|---|---|---| | [@typescript-eslint/utils](https://typescript-eslint.io/packages/utils) ([source](https://redirect.g
2082	2026-05-17T20:48:16Z	2026-05-17T20:59:43Z	fix(deps): update dependency tsx to v4.22.0	This PR contains the following updates: | Package | Change | [Age](https://docs.renovatebot.com/merge-confidence/) | [Confidence](https://docs.renovatebot.com/merge-confidence/) | |---|---|---|---| | [tsx](https://tsx.hirok.io) ([source](https://redirect.github.com/privatenumber/tsx)) | [`4.21.0` → 
2081	2026-05-17T20:48:09Z	2026-05-17T21:01:40Z	fix(deps): update dependency astro to v6.3.3	This PR contains the following updates: | Package | Change | [Age](https://docs.renovatebot.com/merge-confidence/) | [Confidence](https://docs.renovatebot.com/merge-confidence/) | |---|---|---|---| | [astro](https://astro.build) ([source](https://redirect.github.com/withastro/astro/tree/HEAD/package
2080	2026-05-16T20:47:58Z	2026-05-24T03:48:52Z	Version Packages	This PR was opened by the [Changesets release](https://github.com/changesets/action) GitHub action. When you're ready to do a release, you can merge this and the packages will be published to npm automatically. If you're not ready to do a release yet, that's fine, whenever you add more changesets to
2079	2026-05-16T20:34:53Z	2026-05-16T20:47:08Z	fix(deps): update dependency astro to v6.3.2	This PR contains the following updates: | Package | Change | [Age](https://docs.renovatebot.com/merge-confidence/) | [Confidence](https://docs.renovatebot.com/merge-confidence/) | |---|---|---|---| | [astro](https://astro.build) ([source](https://redirect.github.com/withastro/astro/tree/HEAD/package
2078	2026-05-16T01:30:51Z	2026-05-16T01:42:30Z	fix(deps): update dependency posthog-node to v5.34.1	This PR contains the following updates: | Package | Change | [Age](https://docs.renovatebot.com/merge-confidence/) | [Confidence](https://docs.renovatebot.com/merge-confidence/) | |---|---|---|---| | [posthog-node](https://redirect.github.com/PostHog/posthog-js) ([source](https://redirect.github.com
2077	2026-05-15T16:40:45Z	2026-05-15T16:52:21Z	fix(deps): update dependency posthog-node to v5.34.0	This PR contains the following updates: | Package | Change | [Age](https://docs.renovatebot.com/merge-confidence/) | [Confidence](https://docs.renovatebot.com/merge-confidence/) | |---|---|---|---| | [posthog-node](https://redirect.github.com/PostHog/posthog-js) ([source](https://redirect.github.com
2076	2026-05-15T16:22:03Z	2026-05-15T17:22:17Z	Remove patch-package dependency, postinstall script, and CI step	## Summary `patch-package` was listed as a runtime dependency with a `postinstall` hook, but the packages it patched (`http-proxy`, `tsutils`) are no longer direct dependencies. The lingering postinstall hook causes friction with `pnpm`'s `strictDepBuilds` security setting and is a needless attack s
2073	2026-05-15T01:05:49Z	2026-05-15T01:17:08Z	fix(deps): update dependency posthog-node to v5.33.7	This PR contains the following updates: | Package | Change | [Age](https://docs.renovatebot.com/merge-confidence/) | [Confidence](https://docs.renovatebot.com/merge-confidence/) | |---|---|---|---| | [posthog-node](https://redirect.github.com/PostHog/posthog-js) ([source](https://redirect.github.com
2072	2026-05-15T00:57:30Z	2026-05-15T01:09:22Z	chore(deps): update typescript-eslint monorepo to v8.59.3	This PR contains the following updates: | Package | Change | [Age](https://docs.renovatebot.com/merge-confidence/) | [Confidence](https://docs.renovatebot.com/merge-confidence/) | |---|---|---|---| | [@typescript-eslint/eslint-plugin](https://typescript-eslint.io/packages/eslint-plugin) ([source](ht
2069	2026-05-14T11:09:42Z	2026-05-14T14:29:06Z	Restore Google Analytics in Astro site layout	## Summary Restores the Google Analytics snippet lost in the Astro site rebuild by wiring tracking into the shared layout and carrying the production measurement ID through site build configuration. - **Shared layout**   - Injects the GA loader and `gtag` initialization from `site/src/layouts/MainLa
2067	2026-05-14T10:45:19Z	2026-05-14T16:28:55Z	Track website page views via PostHog in shared Astro layout and align site analytics CI config	## Summary Add PostHog pageview tracking to the website from the shared Astro layout, configure site CI with the public PostHog key, and resolve merge conflicts by preserving existing Google Analytics wiring alongside the new PostHog integration. - Added PostHog loader + init in `site/src/layouts/Ma
2065	2026-05-13T12:56:36Z	2026-05-13T13:09:51Z	fix(deps): pin dependencies	This PR contains the following updates: | Package | Type | Update | Change | |---|---|---|---| | [astro](https://astro.build) ([source](https://redirect.github.com/withastro/astro/tree/HEAD/packages/astro)) | dependencies | pin | [`^6.3.0` → `6.3.1`](https://renovatebot.com/diffs/npm/astro/6.3.1/6.3
2064	2026-05-12T10:34:12Z	2026-05-12T10:46:41Z	chore(deps): update dependency jest to v30.4.2	This PR contains the following updates: | Package | Change | [Age](https://docs.renovatebot.com/merge-confidence/) | [Confidence](https://docs.renovatebot.com/merge-confidence/) | |---|---|---|---| | [jest](https://jestjs.io/) ([source](https://redirect.github.com/jestjs/jest/tree/HEAD/packages/jest
2063	2026-05-11T23:38:36Z	2026-05-12T00:05:04Z	Enhance telemetry with privacy-safe startup, file-change, and REPL events	## Summary Added targeted telemetry coverage for startup, hot-reload, and REPL usage while tightening privacy guarantees: API file locations are hashed, file names are never sent for change events, and REPL arguments are never sent. - **Startup telemetry**   - Tracks resolved startup options in `cou
2059	2026-05-11T22:12:55Z	2026-05-22T22:16:21Z	feat: add OpenAPI Overlays support	## Summary Adds support for <a href="https://spec.openapis.org/overlay/v1.0.0.html">OpenAPI Overlays v1.0.0</a> — a mechanism to apply targeted patches to an OpenAPI document without modifying the original file. **New CLI flag** (repeatable, applied in order): ```bash counterfact openapi.yaml ./out 
2057	2026-05-11T21:42:19Z	2026-05-11T23:04:13Z	Fix Renovate automerge config warning	## Summary - enable top-level Renovate automerge so Renovate no longer reports automerge as disabled by config - preserve the existing package rules for npm and GitHub Actions updates <details> <summary>Original Prompt</summary> ```text Why does Renovate say automerge is disabled by config? Fix it a
2056	2026-05-11T18:00:10Z	2026-05-11T23:02:57Z	chore(deps): update dependency @typescript-eslint/utils to v8.59.3	This PR contains the following updates: | Package | Change | [Age](https://docs.renovatebot.com/merge-confidence/) | [Confidence](https://docs.renovatebot.com/merge-confidence/) | |---|---|---|---| | [@typescript-eslint/utils](https://typescript-eslint.io/packages/utils) ([source](https://redirect.g
